LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,X
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082069,33952746,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082069,33952747,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082072,33952997,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.477801106,%,Single,NA,,,14.77801106,mg/g,NA,714199,1.26844,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082070,33952816,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082070,33952817,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082073,33953067,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.64163335,%,Single,NA,,,16.4163335,mg/g,NA,714222,1.89592,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082071,33952886,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082071,33952887,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082082,33953753,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,0.903996074,%,Single,NA,,,9.03996074,mg/g,NA,714429,2.37099,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082072,33952956,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082072,33952957,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082083,33953823,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,0.939783767,%,Single,NA,,,9.39783767,mg/g,NA,714452,2.24981,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082073,33953026,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3082073,33953027,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082084,33953893,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.065014972,%,Single,NA,,,10.65014972,mg/g,NA,714475,1.85939,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082082,33953712,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082082,33953713,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082085,33953963,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.080674216,%,Single,NA,,,10.80674216,mg/g,NA,714498,1.81383,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082083,33953782,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082083,33953783,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082086,33954033,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.081420629,%,Single,NA,,,10.81420629,mg/g,NA,714498,1.81383,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082084,33953852,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082084,33953853,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082087,33954103,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.107602297,%,Single,NA,,,11.07602297,mg/g,NA,714544,1.73702,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082085,33953922,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082085,33953923,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082088,33954173,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.135700258,%,Single,NA,,,11.35700258,mg/g,NA,714567,1.65883,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082086,33953992,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082086,33953993,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082089,33954243,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.144982206,%,Single,NA,,,11.44982206,mg/g,NA,714590,1.63342,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082087,33954062,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082087,33954063,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082090,33954313,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.171502836,%,Single,NA,,,11.71502836,mg/g,NA,714613,1.56196,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082088,33954132,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082088,33954133,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082091,33954383,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.184087535,%,Single,NA,,,11.84087535,mg/g,NA,714636,1.52861,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082089,33954202,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082089,33954203,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082092,33954453,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.188618765,%,Single,NA,,,11.88618765,mg/g,NA,714659,1.51669,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082090,33954272,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082090,33954273,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082093,33954523,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.203184158,%,Single,NA,,,12.03184158,mg/g,NA,714682,1.47868,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082091,33954342,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082091,33954343,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082094,33954593,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.207395552,%,Single,NA,,,12.07395552,mg/g,NA,714705,1.46777,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082092,33954412,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082092,33954413,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082095,33954663,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.245626053,%,Single,NA,,,12.45626053,mg/g,NA,714728,1.37048,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082093,33954482,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082093,33954483,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082096,33954733,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.399054494,%,Single,NA,,,13.99054494,mg/g,NA,714751,1.13392,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082094,33954552,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082094,33954553,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Prosopis glandulosa,44133,Prosopis glandulosa,3086969,34345360,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,4.098,%,Single,NA,,,40.98,mg/g,NA,9373673,2.38016,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082095,33954622,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082095,33954623,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Commelina erecta,14084,Commelina erecta,3090839,34656918,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,44.828,%,Single,NA,,,448.28,mg/g,NA,9510098,1.13415,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082096,33954692,NA,,59,Latitude,Lat,45.4166667,,,NA,,,45.4166667,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3082096,33954693,NA,,60,Longitude,Long,-93.166667,,,NA,,,-93.166667,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Commelina erecta,14084,Commelina erecta,3090839,34656919,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.236,%,Single,NA,,,12.36,mg/g,NA,9510096,3.27358,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Prosopis glandulosa,44133,Prosopis glandulosa,3086969,34345307,NA,,59,Latitude,Lat,30.7,,,NA,,,30.7,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Prosopis glandulosa,44133,Prosopis glandulosa,3086969,34345308,NA,,60,Longitude,Long,-105.06,,,NA,,,-105.06,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia spathulata,23591,Euphorbia spathulata,3090847,34657554,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,44.727,%,Single,NA,,,447.27,mg/g,NA,9510162,0.340513,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Commelina erecta,14084,Commelina erecta,3090839,34656869,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Commelina erecta,14084,Commelina erecta,3090839,34656870,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia spathulata,23591,Euphorbia spathulata,3090847,34657555,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.855,%,Single,NA,,,18.55,mg/g,NA,9510160,2.32358,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Bouteloua gracilis,7911,Bouteloua gracilis,3090880,34660149,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,44.064,%,Single,NA,,,440.64,mg/g,NA,9510426,0.322066,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia spathulata,23591,Euphorbia spathulata,3090847,34657502,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia spathulata,23591,Euphorbia spathulata,3090847,34657503,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Bouteloua gracilis,7911,Bouteloua gracilis,3090880,34660150,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.583,%,Single,NA,,,15.83,mg/g,NA,9510424,1.4276,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia dentata,23398,Euphorbia dentata,3090888,34660792,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,43.874,%,Single,NA,,,438.74,mg/g,NA,9510490,0.388214,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Bouteloua gracilis,7911,Bouteloua gracilis,3090880,34660104,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Bouteloua gracilis,7911,Bouteloua gracilis,3090880,34660105,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia dentata,23398,Euphorbia dentata,3090888,34660793,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,2.149,%,Single,NA,,,21.49,mg/g,NA,9510488,0.409257,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghum halepense,51149,Sorghum halepense,3090894,34661270,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,43.773,%,Single,NA,,,437.73,mg/g,NA,9510538,1.60417,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia dentata,23398,Euphorbia dentata,3090888,34660740,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Euphorbia dentata,23398,Euphorbia dentata,3090888,34660741,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghum halepense,51149,Sorghum halepense,3090894,34661271,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,2.691,%,Single,NA,,,26.91,mg/g,NA,9510536,2.24904,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3090939,34664805,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,43.048,%,Single,NA,,,430.48,mg/g,NA,9510898,1.87137,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghum halepense,51149,Sorghum halepense,3090894,34661223,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghum halepense,51149,Sorghum halepense,3090894,34661224,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3090939,34664806,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.074,%,Single,NA,,,10.74,mg/g,NA,9510896,1.83317,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,sporobolus compositus,64897,Sporobolus compositus,3091008,34670262,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,41.748,%,Single,NA,,,417.48,mg/g,NA,9511450,2.74364,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3090939,34664762,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Schizachyrium scoparium,48859,Schizachyrium scoparium,3090939,34664763,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,sporobolus compositus,64897,Sporobolus compositus,3091008,34670263,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.274,%,Single,NA,,,12.74,mg/g,NA,9511448,1.33382,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Ambrosia trifida,3170,Ambrosia trifida,3091081,34676048,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,40.052,%,Single,NA,,,400.52,mg/g,NA,9512034,1.11442,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,sporobolus compositus,64897,Sporobolus compositus,3091008,34670218,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,sporobolus compositus,64897,Sporobolus compositus,3091008,34670219,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Ambrosia trifida,3170,Ambrosia trifida,3091081,34676049,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,3.405,%,Single,NA,,,34.05,mg/g,NA,9512032,1.47694,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3091105,34677946,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,39.399,%,Single,NA,,,393.99,mg/g,NA,9512226,2.62728,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Ambrosia trifida,3170,Ambrosia trifida,3091081,34675997,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Ambrosia trifida,3170,Ambrosia trifida,3091081,34675998,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3091105,34677947,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,1.123,%,Single,NA,,,11.23,mg/g,NA,9512224,1.69393,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Torilis arvensis,54487,Torilis arvensis,3091138,34680541,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,37.659,%,Single,NA,,,376.59,mg/g,NA,9512490,1.62576,unpub.,%C,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3091105,34677903,NA,,59,Latitude,Lat,39.09,,,NA,,,39.09,,NA,NA,NA,unpub.,Lat (dec. degr.),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Sorghastrum nutans,51135,Sorghastrum nutans,3091105,34677904,NA,,60,Longitude,Long,-96.56,,,NA,,,-96.56,,NA,NA,NA,unpub.,Long (dec.degr),,NA
Sheremetev,Serge,412,The Global Leaf Traits,Torilis arvensis,54487,Torilis arvensis,3091138,34680542,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),N,2.012,%,Single,NA,,,20.12,mg/g,NA,9512488,0.998338,unpub.,%,,NA
Sheremetev,Serge,412,The Global Leaf Traits,Parietaria pensylvanica,40308,Parietaria pensylvanica,3091161,34682366,13,Leaf carbon (C) content per leaf dry mass,14,Leaf carbon content per dry mass,C,36.21,%,Single,NA,,,362.1,mg/g,NA,9512674,2.61751,unpub.,%C,,NA
